extent_id,landcover_mode,lat_start,lon_start,lat_end,lon_end
6106882355287294100,116.0,65.15690713437911,-147.52698830251617,65.15601711453215,-147.52721796383472
6106882354213552324,20.0,65.1461877760439,-147.46024782693118,65.14530512460895,-147.46047400524034
6106882354213552368,111.0,65.1363736786866,-147.4628551581482,65.13549065544686,-147.4630745171948
6106882354213552396,20.0,65.13013064913194,-147.4645105510293,65.12924493549711,-147.464752462743
6106882354213552412,20.0,65.12656102725748,-147.46546895414343,65.12567384504183,-147.46571287764135
6106882354213552440,116.0,65.12031775182326,-147.46715816633653,65.11943199957976,-147.4673965772549
6106882354213552332,20.0,65.14440297528344,-147.4607032670178,65.1435206758056,-147.4609396285896
6106882354213552340,116.0,65.14261701983892,-147.46118783832407,65.14173347560278,-147.4614109466403
6106882355287294124,111.0,65.1515511297918,-147.52839878427292,65.1506675013627,-147.52863781191456
6106882354213552408,20.0,65.12745191679507,-147.46522620798316,65.12656732593076,-147.46546721041767
6106882355287293992,116.0,65.18099725280395,-147.52065338176746,65.18010975950776,-147.52087717728375
6106882354213552156,111.0,65.18366089037843,-147.45025890245213,65.18277198920781,-147.45050093419982
6106882355287294232,116.0,65.12746362224073,-147.53478691996764,65.12657595691401,-147.5350154226695
6106882354213552444,116.0,65.11942572426581,-147.46739834201784,65.11853768339078,-147.46764210916587
6106882354213552440,116.0,65.12031775182326,-147.46715816633653,65.11943199957976,-147.4673965772549
6106882355287294188,111.0,65.13727805019,-147.53218427140965,65.13639257162153,-147.5324231404294
6106882354213552128,116.0,65.18990210720865,-147.4486340825242,65.18901949631356,-147.4488607731079
6106882354213552216,126.0,65.1702760413119,-147.45382627107378,65.1693880225469,-147.4540521422608
6106882355287294017,111.0,65.1755525487934,-147.52409945784407,65.17468287180735,-147.5243270055913
6106882354213552424,116.0,65.12388430177897,-147.46618245967719,65.12300039033964,-147.4664142074996
6106882354213552324,20.0,65.1461877760439,-147.46024782693118,65.14530512460895,-147.46047400524034
6106882354213552368,111.0,65.1363736786866,-147.4628551581482,65.13549065544686,-147.4630745171948
6106882354213552388,20.0,65.13191314980075,-147.46404577759503,65.13102577562364,-147.46427071701257
6106882354213552296,116.0,65.15243595383106,-147.4585976680765,65.15154748025424,-147.45882931059842
6106882355287294104,116.0,65.15601080009158,-147.52721961254844,65.15512515946153,-147.527457743665
6106882355287294204,116.0,65.13370622503673,-147.53314056967477,65.13282070273091,-147.5333766460995
6106882355287294268,111.0,65.11943398918065,-147.53689369294474,65.11854625219452,-147.53713622141308
6106882355287294049,116.0,65.16842025997971,-147.52599311620696,65.16753035511958,-147.52622996602162
6106882354213552308,126.0,65.14975869088137,-147.45931067278923,65.14886921187544,-147.45952802733467
6106882355287293996,116.0,65.18010345527877,-147.52087883162332,65.17921319940453,-147.52111458789474
6106882354213552196,20.0,65.17473628780364,-147.45262072755776,65.17385098146174,-147.4528575602206
6106882355287294136,111.0,65.14887172769565,-147.52911248020854,65.14798843567124,-147.52934143724042
6106882355287294037,111.0,65.17108507280356,-147.52527992557194,65.17021069175429,-147.52551346318143
6106882354213552208,126.0,65.17206023899753,-147.4533477293549,65.17117703549967,-147.4535898737266
6106882355287294268,111.0,65.11943398918065,-147.53689369294474,65.11854625219452,-147.53713622141308
6106882354213552248,126.0,65.16314187461185,-147.45572928135707,65.16225080942648,-147.4559739893973
6106882354213552249,126.0,65.16304685992867,-147.4575568457059,65.1621609335238,-147.45780595559475
6106882354213552356,111.0,65.13904862746817,-147.46213383778908,65.13816581243805,-147.4623721307888
6106882354213552213,126.0,65.17107272611737,-147.4553936701917,65.17018881765834,-147.4556277123862
6106882354213552168,111.0,65.18098196245693,-147.4509752384584,65.18009716437301,-147.45120745968367
6106882355287294012,116.0,65.1765356161965,-147.52180895481368,65.17564576992878,-147.5220525637013
6106882354213552281,126.0,65.15591043485834,-147.45948019635384,65.15502511870258,-147.4597255709729
6106882354213552128,116.0,65.18990210720865,-147.4486340825242,65.18901949631356,-147.4488607731079
6106882354213552284,126.0,65.1551089750144,-147.45789441291274,65.15422758035656,-147.4581174229257
6106882354213552352,111.0,65.13994256405955,-147.461882284764,65.13905554391013,-147.462135947744
6106882355287293984,116.0,65.18277995671652,-147.52019696366528,65.18189617607558,-147.52042700668744
6106882355287294068,116.0,65.16404236170406,-147.52512007559278,65.16315987930756,-147.52536112341537
6106882354213552436,116.0,65.1212098938247,-147.46691225503997,65.120324166304,-147.46715723685236
6106882355287294121,111.0,65.15235943313712,-147.53023189294308,65.151474147675,-147.53045851740248
6106882355287294241,126.0,65.12558614824883,-147.53730961454173,65.12470707385187,-147.5375427820307
6106882354213552420,126.0,65.12477651969802,-147.46595148364943,65.1238906859715,-147.46618095421036
6106882354213552432,116.0,65.1221012456721,-147.46665938118886,65.1212163236006,-147.46691086045078
6106882355287294184,111.0,65.13816875893515,-147.5319557837146,65.13728439025006,-147.5321825975531
6106882354213552200,126.0,65.173844651693,-147.45285919165596,65.17295976503736,-147.45309874395537
6106882354213552352,111.0,65.13994256405955,-147.461882284764,65.13905554391013,-147.462135947744
6106882355287294184,111.0,65.13816875893515,-147.5319557837146,65.13728439025006,-147.5321825975531
6106882354213552276,116.0,65.15689687971543,-147.45741149013625,65.15601095069806,-147.4576533668097
6106882354213552212,126.0,65.17117058206968,-147.45359102214405,65.17028255454544,-147.4538242329699
6106882355287294217,116.0,65.13094404087849,-147.53591048850262,65.13006119109961,-147.5361322561255
6106882354213552173,111.0,65.17999444906133,-147.45301149236883,65.17910899010639,-147.45324655856444
6106882354213552249,126.0,65.16304685992867,-147.4575568457059,65.1621609335238,-147.45780595559475
6106882354213552372,111.0,65.13548436764025,-147.46307602778177,65.13459494410883,-147.46329782155186
6106882355287294208,116.0,65.13281441570555,-147.53337830176415,65.13193291346398,-147.53360563604707
6106882354213552389,20.0,65.1318189196944,-147.4658768103108,65.13093731817989,-147.466115413776
6106882355287294100,116.0,65.15690713437911,-147.52698830251617,65.15601711453215,-147.52721796383472
6106882354213552288,126.0,65.15422111440566,-147.45811837475242,65.15333007429157,-147.4583543860487
6106882354213552129,116.0,65.18980401399614,-147.45043042441577,65.18892998765928,-147.45066082961364
6106882354213552240,126.0,65.16492510592782,-147.45525304793335,65.16403966338645,-147.45548951646094
6106882354213552260,126.0,65.16046531269619,-147.45646062045617,65.15957688002821,-147.45669179189036
6106882355287293980,116.0,65.18367099779923,-147.5199589313466,65.18278628533004,-147.52019528199813
6106882355287294240,116.0,65.12567785417484,-147.5352373733424,65.12478948929272,-147.53548571270667
6106882354213552357,111.0,65.1389548273382,-147.46398302223164,65.13806766685512,-147.46421194491066
6106882354213552217,126.0,65.17018251179715,-147.45562940625896,65.16929214001307,-147.45586514603215
6106882355287294085,116.0,65.16038953325003,-147.52812464895771,65.15950815003688,-147.52834916725394
6106882354213552400,20.0,65.1292386217637,-147.4647541440593,65.12835391156383,-147.4649900722955
6106882354213552300,116.0,65.15154118461366,-147.4588310336667,65.15065584571283,-147.4590732926087
6106882354213552401,126.0,65.12914493491998,-147.46659812316273,65.12825859097964,-147.46682798425803
6106882355287294188,111.0,65.13727805019,-147.53218427140965,65.13639257162153,-147.5324231404294
6106882355287294024,111.0,65.173853720492,-147.52252727040778,65.17296970603546,-147.5227618554865
6106882354213552352,111.0,65.13994256405955,-147.461882284764,65.13905554391013,-147.462135947744
6106882354213552224,126.0,65.16848985809384,-147.45429600615958,65.1676068513832,-147.45453527762652
6106882354213552248,126.0,65.16314187461185,-147.45572928135707,65.16225080942648,-147.4559739893973
6106882354213552216,126.0,65.1702760413119,-147.45382627107378,65.1693880225469,-147.4540521422608
6106882354213552316,126.0,65.14797064638316,-147.45976065978252,65.14708442653746,-147.46000405448072
6106882354213552364,111.0,65.13726462285837,-147.4626114832479,65.13638002155245,-147.46285348507587
6106882354213552389,20.0,65.1318189196944,-147.4658768103108,65.13093731817989,-147.466115413776
6106882355287294268,111.0,65.11943398918065,-147.53689369294474,65.11854625219452,-147.53713622141308
6106882354213552172,111.0,65.18009089297423,-147.45120905491828,65.1792049687802,-147.45144403445954
6106882354213552236,126.0,65.16581632094115,-147.4550031244976,65.1649315421467,-147.45525202544155
6106882354213552176,111.0,65.17919867064403,-147.45144580811618,65.17830994856946,-147.45168625664678
6106882354213552332,20.0,65.14440297528344,-147.4607032670178,65.1435206758056,-147.4609396285896
6106882355287294069,116.0,65.16395880651827,-147.52717264608455,65.16306917633364,-147.52740616833538
6106882354213552216,126.0,65.1702760413119,-147.45382627107378,65.1693880225469,-147.4540521422608
6106882354213552260,126.0,65.16046531269619,-147.45646062045617,65.15957688002821,-147.45669179189036
6106882354213552300,116.0,65.15154118461366,-147.4588310336667,65.15065584571283,-147.4590732926087
6106882355287294240,116.0,65.12567785417484,-147.5352373733424,65.12478948929272,-147.53548571270667
6106882354213552268,116.0,65.15867704639048,-147.45692810430924,65.15779587837393,-147.45716675728946
6106882354213552432,116.0,65.1221012456721,-147.46665938118886,65.1212163236006,-147.46691086045078
6106882354213552264,116.0,65.15957049800332,-147.45669329731888,65.15868337556765,-147.456926614111
6106882354213552176,111.0,65.17919867064403,-147.45144580811618,65.17830994856946,-147.45168625664678
6106882355287294085,116.0,65.16038953325003,-147.52812464895771,65.15950815003688,-147.52834916725394
6106882354213552160,111.0,65.1827656845096,-147.45050278695393,65.18187858991546,-147.45073948524774
6106882354213552144,111.0,65.1863355087817,-147.44956489452755,65.18545303295784,-147.44979855269492
6106882354213552324,20.0,65.1461877760439,-147.46024782693118,65.14530512460895,-147.46047400524034
6106882354213552201,126.0,65.17375039936259,-147.4546821414673,65.17286404697835,-147.45491189103166
6106882355287294008,116.0,65.17742624706248,-147.52157649896606,65.1765485239973,-147.52180583263788
6106882354213552188,20.0,65.17651867972106,-147.45216547038223,65.17563409637798,-147.45238854797662
6106882355287294028,111.0,65.17296332024574,-147.52276353763253,65.17207753171726,-147.52300399040928
6106882354213552332,20.0,65.14440297528344,-147.4607032670178,65.1435206758056,-147.4609396285896
6106882355287293964,116.0,65.18724316320366,-147.51903043999047,65.18635503960391,-147.51925732898138
6106882354213552416,126.0,65.12566751941422,-147.465714376252,65.12478284323348,-147.46594967674568
6106882354213552204,20.0,65.17295343646714,-147.45310046612641,65.1720665610503,-147.45334581763362
6106882354213552349,111.0,65.14074373377936,-147.46349631746457,65.13985315617174,-147.46374033362747
6106882354213552253,126.0,65.16214827846024,-147.45780935104256,65.16126765082535,-147.45804667691795
6106882354213552216,126.0,65.1702760413119,-147.45382627107378,65.1693880225469,-147.4540521422608
6106882354213552436,116.0,65.1212098938247,-147.46691225503997,65.120324166304,-147.46715723685236
6106882355287294168,111.0,65.14174013357878,-147.53100706778253,65.14084932561315,-147.53124507417056
6106882354213552229,,65.1675033982539,-147.45635591521304,65.16662496358987,-147.45659184118705
6106882354213552253,126.0,65.16214827846024,-147.45780935104256,65.16126765082535,-147.45804667691795
6106882354213552324,20.0,65.1461877760439,-147.46024782693118,65.14530512460895,-147.46047400524034
6106882354213552192,20.0,65.17562778814073,-147.45239019271594,65.17474261661083,-147.45261907490868
6106882355287294000,116.0,65.1792067795294,-147.52111618294788,65.17832716650749,-147.52134654442472
6106882354213552329,20.0,65.14520375915572,-147.46231651133914,65.14432079353041,-147.46255511633117
6106882354213552300,116.0,65.15154118461366,-147.4588310336667,65.15065584571283,-147.4590732926087
6106882355287294060,116.0,65.165824593225,-147.52465679197513,65.16494202006793,-147.52488457790088
6106882354213552373,111.0,65.13538944953908,-147.46492697088817,65.13450956544278,-147.46515892348606
6106882354213552172,111.0,65.18009089297423,-147.45120905491828,65.1792049687802,-147.45144403445954
6106882355287294172,111.0,65.14084295196768,-147.53124670235403,65.13995681227978,-147.53148292108443
6106882354213552308,126.0,65.14975869088137,-147.45931067278923,65.14886921187544,-147.45952802733467
6106882355287294044,111.0,65.16939732023307,-147.52370728470544,65.16850878971397,-147.52394159956
6106882354213552417,126.0,65.12557746652564,-147.4675410787979,65.124691343551,-147.46777940237422
6106882354213552284,126.0,65.1551089750144,-147.45789441291274,65.15422758035656,-147.4581174229257
6106882354213552436,116.0,65.1212098938247,-147.46691225503997,65.120324166304,-147.46715723685236
6106882355287294236,116.0,65.12656964021404,-147.53501690787326,65.12568426668234,-147.53523580632765
6106882355287294056,111.0,65.16672076349737,-147.5244187790695,65.16583092783105,-147.52465513304324
6106882354213552160,111.0,65.1827656845096,-147.45050278695393,65.18187858991546,-147.45073948524774
6106882354213552157,111.0,65.18355983744222,-147.45206520349365,65.18268532608953,-147.4522990430904
6106882354213552188,20.0,65.17651867972106,-147.45216547038223,65.17563409637798,-147.45238854797662
6106882354213552368,111.0,65.1363736786866,-147.4628551581482,65.13549065544686,-147.4630745171948
6106882354213552280,126.0,65.15600466965374,-147.4576552419761,65.15511527329753,-147.4578926383678
6106882354213552388,20.0,65.13191314980075,-147.46404577759503,65.13102577562364,-147.46427071701257
6106882354213552300,116.0,65.15154118461366,-147.4588310336667,65.15065584571283,-147.4590732926087
6106882355287294024,111.0,65.173853720492,-147.52252727040778,65.17296970603546,-147.5227618554865
6106882354213552348,111.0,65.14083547606522,-147.46163805123797,65.1399488646123,-147.46188045975197
6106882354213552148,111.0,65.18544661231606,-147.44979992189147,65.18455653209911,-147.450024030579
6106882354213552304,116.0,65.15064949058615,-147.45907501009185,65.14976508193,-147.45930918631032
6106882355287294164,111.0,65.1426277746841,-147.53077186254689,65.14174642576285,-147.53100522412285
6106882355287293985,116.0,65.18269237793842,-147.52221806284112,65.18181983758096,-147.5224421974716
6106882354213552408,20.0,65.12745191679507,-147.46522620798316,65.12656732593076,-147.46546721041767
6106882354213552224,126.0,65.16848985809384,-147.45429600615958,65.1676068513832,-147.45453527762652
6106882355287294128,111.0,65.15066116437522,-147.5286395357704,65.14977508061831,-147.52887674958373
6106882355287294237,116.0,65.12648277989543,-147.53707094366436,65.12559878507169,-147.53730617770273
6106882355287294041,111.0,65.17019803670807,-147.52551689512686,65.169317562991,-147.52575825770685
6106882354213552244,126.0,65.16403336438457,-147.4554913456964,65.16314818780569,-147.45572753029438
6106882354213552436,116.0,65.1212098938247,-147.46691225503997,65.120324166304,-147.46715723685236
6106882354213552217,126.0,65.17018251179715,-147.45562940625896,65.16929214001307,-147.45586514603215
6106882354213552260,126.0,65.16046531269619,-147.45646062045617,65.15957688002821,-147.45669179189036
6106882354213552208,126.0,65.17206023899753,-147.4533477293549,65.17117703549967,-147.4535898737266
6106882354213552384,116.0,65.13280840476249,-147.46380590148897,65.1319194375922,-147.46404420540298
6106882354213552288,126.0,65.15422111440566,-147.45811837475242,65.15333007429157,-147.4583543860487
6106882354213552188,20.0,65.17651867972106,-147.45216547038223,65.17563409637798,-147.45238854797662
6106882354213552364,111.0,65.13726462285837,-147.4626114832479,65.13638002155245,-147.46285348507587
6106882355287294112,116.0,65.15422474629429,-147.52770229358893,65.15333937467837,-147.52793506949263
6106882354213552436,116.0,65.1212098938247,-147.46691225503997,65.120324166304,-147.46715723685236
6106882355287294112,116.0,65.15422474629429,-147.52770229358893,65.15333937467837,-147.52793506949263
6106882354213552256,126.0,65.1613544763209,-147.4562220099207,65.16047154005969,-147.45645837343284
6106882354213552352,111.0,65.13994256405955,-147.461882284764,65.13905554391013,-147.462135947744
6106882354213552233,126.0,65.166612324327,-147.45659535441249,65.16572782726833,-147.45683370197685
6106882354213552141,116.0,65.187127088909,-147.45112553034062,65.18624466432674,-147.45135751821834
6106882354213552176,111.0,65.17919867064403,-147.45144580811618,65.17830994856946,-147.45168625664678
6106882355287294196,115.0,65.13549076070731,-147.53266820821705,65.13460390567812,-147.5329006472358
6106882355287294004,116.0,65.17831460777575,-147.52134981030474,65.17743262376275,-147.5215749419698
6106882354213552345,116.0,65.14162803657132,-147.46326547332146,65.1407500488384,-147.4634945933608
6106882355287294068,116.0,65.16404236170406,-147.52512007559278,65.16315987930756,-147.52536112341537
6106882354213552440,116.0,65.12031775182326,-147.46715816633653,65.11943199957976,-147.4673965772549
6106882355287294076,116.0,65.16225783787114,-147.52560373264143,65.16137367828289,-147.52582155946087
6106882354213552220,126.0,65.16938172700785,-147.4540538175008,65.16849614896026,-147.4542938747017
6106882354213552364,111.0,65.13726462285837,-147.4626114832479,65.13638002155245,-147.46285348507587
6106882355287294184,111.0,65.13816875893515,-147.5319557837146,65.13728439025006,-147.5321825975531
6106882354213552312,126.0,65.14886292569552,-147.45952980094222,65.14797691602872,-147.45975888706405
6106882354213552324,20.0,65.1461877760439,-147.46024782693118,65.14530512460895,-147.46047400524034
6106882354213552384,116.0,65.13280840476249,-147.46380590148897,65.1319194375922,-147.46404420540298
6106882355287294016,111.0,65.17563947296208,-147.52205438301092,65.17475580107379,-147.522294447149
6106882354213552444,116.0,65.11942572426581,-147.46739834201784,65.11853768339078,-147.46764210916587
6106882354213552176,111.0,65.17919867064403,-147.45144580811618,65.17830994856946,-147.45168625664678
6106882355287294040,111.0,65.17028750182266,-147.52347516028098,65.16940365528042,-147.52370557135572
6106882355287294188,111.0,65.13727805019,-147.53218427140965,65.13639257162153,-147.5324231404294
6106882354213552288,126.0,65.15422111440566,-147.45811837475242,65.15333007429157,-147.4583543860487
6106882354213552308,126.0,65.14975869088137,-147.45931067278923,65.14886921187544,-147.45952802733467
6106882354213552228,126.0,65.1676005583971,-147.45453718560293,65.16671392129066,-147.45475930254253
6106882354213552360,111.0,65.13815948857153,-147.4623737970871,65.13727098902736,-147.46260968227386
6106882355287294172,111.0,65.14084295196768,-147.53124670235403,65.13995681227978,-147.53148292108443
6106882355287294080,116.0,65.16136736563891,-147.52582312162053,65.16047929358444,-147.52604860041356
6106882355287294028,111.0,65.17296332024574,-147.52276353763253,65.17207753171726,-147.52300399040928
6106882354213552257,126.0,65.16126128895372,-147.45804868994122,65.1603744603554,-147.45828156478686
6106882354213552177,111.0,65.17910266249304,-147.45324825032526,65.17821682589705,-147.45348691659098
6106882355287294252,116.0,65.12300094781716,-147.53595774880182,65.1221140539352,-147.53618937075387
6106882354213552304,116.0,65.15064949058615,-147.45907501009185,65.14976508193,-147.45930918631032
6106882354213552244,126.0,65.16403336438457,-147.4554913456964,65.16314818780569,-147.45572753029438
6106882354213552200,126.0,65.173844651693,-147.45285919165596,65.17295976503736,-147.45309874395537
6106882354213552208,126.0,65.17206023899753,-147.4533477293549,65.17117703549967,-147.4535898737266
6106882355287294180,111.0,65.13906352297154,-147.5317210459209,65.13817513686611,-147.53195417269038
6106882354213552320,20.0,65.14707811726294,-147.46000624289886,65.14619411501056,-147.46024651300473
6106882354213552273,116.0,65.15768994554563,-147.45900102710058,65.15681190588793,-147.45923705748837
6106882354213552420,126.0,65.12477651969802,-147.46595148364943,65.1238906859715,-147.46618095421036
6106882355287294228,116.0,65.12835310830593,-147.53454524174802,65.12747000676846,-147.53478535514856
6106882355287294048,111.0,65.16850247150491,-147.52394327845198,65.1676192252428,-147.52417659740107
6106882354213552324,20.0,65.1461877760439,-147.46024782693118,65.14530512460895,-147.46047400524034
6106882355287294224,116.0,65.12924452571484,-147.53431049340693,65.12835942653632,-147.53454356259584
6106882354213552229,,65.1675033982539,-147.45635591521304,65.16662496358987,-147.45659184118705
6106882354213552416,126.0,65.12566751941422,-147.465714376252,65.12478284323348,-147.46594967674568
6106882354213552261,116.0,65.16036811967916,-147.45828338514372,65.15948155394531,-147.45852175651902
6106882354213552436,116.0,65.1212098938247,-147.46691225503997,65.120324166304,-147.46715723685236
6106882354213552277,126.0,65.1567992226172,-147.45924042795536,65.15591677631637,-147.45947849351086
6106882355287294128,111.0,65.15066116437522,-147.5286395357704,65.14977508061831,-147.52887674958373
6106882355287293956,116.0,65.18902370115818,-147.51856835268495,65.18814009006627,-147.51879797329417
6106882354213552336,20.0,65.14351435536787,-147.46094139070337,65.14262340733352,-147.46118652024364
6106882355287294076,116.0,65.16225783787114,-147.52560373264143,65.16137367828289,-147.52582155946087
6106882354213552204,20.0,65.17295343646714,-147.45310046612641,65.1720665610503,-147.45334581763362
6106882355287294128,111.0,65.15066116437522,-147.5286395357704,65.14977508061831,-147.52887674958373
6106882355287294192,116.0,65.13638626461187,-147.5324248774514,65.13549708488598,-147.53266655606248
6106882354213552248,126.0,65.16314187461185,-147.45572928135707,65.16225080942648,-147.4559739893973
6106882354213552333,20.0,65.14430811083884,-147.46255855852567,65.14343016462496,-147.4627956818654
6106882355287293973,116.0,65.18536923641346,-147.5215095018003,65.1844844282552,-147.52174560212018
6106882355287294188,111.0,65.13727805019,-147.53218427140965,65.13639257162153,-147.5324231404294
6106882355287294244,116.0,65.12478303216099,-147.5354874398134,65.12390346786621,-147.53572793760128
6106882354213552168,111.0,65.18098196245693,-147.4509752384584,65.18009716437301,-147.45120745968367
6106882355287294109,116.0,65.1550350273713,-147.52953435876213,65.15415108727144,-147.52976032613142
6106882354213552304,116.0,65.15064949058615,-147.45907501009185,65.14976508193,-147.45930918631032
6106882354213552224,126.0,65.16848985809384,-147.45429600615958,65.1676068513832,-147.45453527762652
6106882354213552152,111.0,65.18455009901903,-147.4500254475013,65.1836671454633,-147.450256895374
6106882354213552396,20.0,65.13013064913194,-147.4645105510293,65.12924493549711,-147.464752462743
6106882355287294061,116.0,65.16574439535,-147.52670176201158,65.16485653784416,-147.5269329684715
6106882354213552212,126.0,65.17117058206968,-147.45359102214405,65.17028255454544,-147.4538242329699
6106882355287293984,116.0,65.18277995671652,-147.52019696366528,65.18189617607558,-147.52042700668744
6106882355287294168,111.0,65.14174013357878,-147.53100706778253,65.14084932561315,-147.53124507417056
6106882354213552224,126.0,65.16848985809384,-147.45429600615958,65.1676068513832,-147.45453527762652
6106882354213552297,126.0,65.15233796804227,-147.4604354170613,65.1514573562909,-147.4606714526123
6106882354213552300,116.0,65.15154118461366,-147.4588310336667,65.15065584571283,-147.4590732926087
6106882354213552280,126.0,65.15600466965374,-147.4576552419761,65.15511527329753,-147.4578926383678
6106882354213552424,116.0,65.12388430177897,-147.46618245967719,65.12300039033964,-147.4664142074996
6106882354213552244,126.0,65.16403336438457,-147.4554913456964,65.16314818780569,-147.45572753029438
6106882355287294256,116.0,65.12210774668428,-147.5361910425669,65.12122523092674,-147.53642285836256
6106882355287294112,116.0,65.15422474629429,-147.52770229358893,65.15333937467837,-147.52793506949263
