date,segment_count,unclassified_photon_count,ground_photon_count,canopy_photon_count,top_of_canopy_photon_count,noise_photon_count
2021-02-08,3018,365537,1117434,462944,88573,146
2021-03-22,2422,213954,938692,245168,20947,0.0
2021-06-21,104,80,6999,885,75,214
2021-10-19,3018,276427,832566,369030,60990,2814
2021-11-07,263,229,5395,3037,181,30
