date,segment_count,unclassified_photon_count,ground_photon_count,canopy_photon_count,top_of_canopy_photon_count,noise_photon_count
2021-02-16,2,0.0,0.0,0.0,0.0,34
2021-05-24,2,0.0,0.0,0.0,0.0,2092
2021-08-16,326,3831.0,6766.0,18718.0,3228.0,209384
2021-08-23,323,2235.0,6870.0,22378.0,4092.0,830
2021-11-15,3,0.0,0.0,0.0,0.0,5159
