date,segment_count,unclassified_photon_count,ground_photon_count,canopy_photon_count,top_of_canopy_photon_count,noise_photon_count
2021-01-02,186,6393.0,53300.0,4218.0,2160.0,716
2021-02-09,162,19261.0,55669.0,36562.0,16024.0,144580
2021-03-10,13,0.0,0.0,0.0,0.0,53414
2021-05-02,346,6252.0,79435.0,6883.0,2420.0,117486
2021-05-11,173,301.0,595.0,0.0,0.0,500144
2021-08-01,300,10911.0,28562.0,6114.0,2631.0,230408
2021-10-01,21,55.0,0.0,0.0,0.0,89948
