date,segment_count,unclassified_photon_count,ground_photon_count,canopy_photon_count,top_of_canopy_photon_count,noise_photon_count
2019-06-07,176,3707.0,9496.0,6586.0,1572.0,145696
2019-06-12,6,0.0,0.0,0.0,0.0,383
2019-09-11,323,5413.0,21758.0,21002.0,4298.0,901
2019-11-06,2,0.0,0.0,0.0,0.0,1521
2019-12-05,251,37775.0,80056.0,70131.0,10834.0,189615
