date,segment_count,unclassified_photon_count,ground_photon_count,canopy_photon_count,top_of_canopy_photon_count,noise_photon_count
2023-03-05,95,62.0,0.0,0.0,0.0,720802
2023-06-04,162,8554.0,15530.0,20002.0,3138.0,100198
2023-08-28,349,7241.0,12096.0,30884.0,5554.0,247208
2023-09-03,3,0.0,0.0,0.0,0.0,61
2023-11-27,324,9314.0,13689.0,31055.0,6339.0,224547
