date,segment_count,unclassified_photon_count,ground_photon_count,canopy_photon_count,top_of_canopy_photon_count,noise_photon_count
2020-02-28,324,28660.0,93923.0,47239.0,13898.0,1030
2020-03-29,134,0.0,0.0,0.0,0.0,875362
2020-05-29,160,2354.0,2133.0,5645.0,2944.0,11826
2020-08-28,324,3331.0,18109.0,15608.0,6085.0,1125
2020-11-26,274,3862.0,9897.0,7991.0,1992.0,471049
