date,segment_count,unclassified_photon_count,ground_photon_count,canopy_photon_count,top_of_canopy_photon_count,noise_photon_count
2022-01-29,296,0.0,0.0,0.0,0.0,58726
2022-04-30,324,14760.0,89951.0,9606.0,1819.0,1121
2022-05-09,143,5307.0,14475.0,463.0,107.0,331573
2022-07-30,446,2749.0,22317.0,13053.0,5478.0,14695
2022-08-08,196,338.0,0.0,0.0,0.0,1381778
2022-09-30,46,152.0,174.0,153.0,94.0,581
2022-10-29,162,13868.0,85205.0,15241.0,3225.0,797
2022-11-07,1,0.0,0.0,0.0,0.0,28
