extent_id,landcover_mode,lat_start,lon_start,lat_end,lon_end
6106882285494075628,116,65.13725777612976,-147.5124215883398,65.13637145628056,-147.5126429211634
6106882285494075625,116,65.138046300384,-147.51390983273612,65.13716181624952,-147.51413384561062
6106882286567817325,116,65.16570645223472,-147.57644910132518,65.16481684416007,-147.57667956712092
6106882285494075517,116,65.16214718342646,-147.50771213778577,65.16126124493226,-147.50793718820677
6106882286567817357,115,65.15856372592691,-147.57828885439056,65.15768126022485,-147.57851694786487
6106882286567817353,116,65.15945682213008,-147.57805931754723,65.1585696865601,-147.5782858024764
6106882285494075525,116,65.16036739086113,-147.50816453667431,65.15947669732209,-147.50840156615223
6106882285494075525,116,65.16036739086113,-147.50816453667431,65.15947669732209,-147.50840156615223
6106882286567817268,116,65.17829141005323,-147.5712903593933,65.17740226008958,-147.57152191379117
6106882286567817409,111,65.1469597136425,-147.58124955110495,65.14607737461525,-147.5814745981037
6106882286567817445,111,65.13893110905296,-147.58327697992553,65.13804136585348,-147.58350706333675
6106882285494075580,111,65.14795887671639,-147.50965786658497,65.14707988909086,-147.50988449756593
6106882286567817417,111,65.14517938844159,-147.58169407255107,65.14429199925063,-147.5819161401656
6106882285494075657,116,65.13091160587187,-147.5157632324115,65.13002466091763,-147.51598319095166
6106882286567817244,111,65.18364144259515,-147.56984745433743,65.18292366020884,-147.57004448558249
6106882285494075585,111,65.14697052386298,-147.51160098492645,65.14608351299408,-147.51182592166583
6106882286567817473,111,65.13267834094108,-147.58488023610772,65.13179758489387,-147.5851018611825
6106882285494075509,116,65.16392759951673,-147.5072481195403,65.16304227638406,-147.50747023515436
6106882285494075417,116,65.18445750335275,-147.5019046261624,65.18357112978713,-147.5021387237156
6106882285494075653,116,65.13180216026619,-147.51553105716616,65.13091794503997,-147.51576168206904
6106882285494075653,116,65.13180216026619,-147.51553105716616,65.13091794503997,-147.51576168206904
6106882286567817312,111,65.16846950085446,-147.57391614942628,65.16758928023995,-147.5741565713052
6106882285494075569,116,65.1505413282379,-147.51068394922922,65.14965808341475,-147.51090631899166
6106882285494075401,116,65.18802365146226,-147.50093693093845,65.18713774773576,-147.5011804853994
6106882285494075457,116,65.17553337205459,-147.5042420045062,65.17464494375174,-147.50448180655124
6106882286567817269,126,65.17820144074211,-147.57325311425748,65.17731434756898,-147.5734900310344
6106882286567817341,116,65.16213291110893,-147.57737842329604,65.16124850373683,-147.57760818892814
6106882285494075557,126,65.15323177682824,-147.50999463894274,65.15233205016011,-147.51022666472332
6106882285494075640,116,65.13458082271315,-147.51310330987457,65.13368941368002,-147.5133314568637
6106882286567817497,116,65.12732624723584,-147.58626448334127,65.12644066199404,-147.58651487080957
6106882285494075501,116,65.16571439467916,-147.50679632767685,65.16483215523067,-147.50702755757996
6106882285494075664,111,65.1292225984975,-147.51446682610919,65.12834983755319,-147.51468988760527
6106882285494075693,115,65.12288138164563,-147.517858291785,65.12199540222332,-147.51808442690648
6106882285494075477,116,65.17107074738989,-147.50541136267034,65.17018389598792,-147.50563647334022
6106882286567817340,116,65.16222920507069,-147.5755751489139,65.16134830011919,-147.57581094155697
6106882285494075413,116,65.1853479850538,-147.50165971790915,65.18446363374962,-147.50190332124066
6106882285494075620,116,65.13903835554999,-147.51196297196142,65.13815220131734,-147.51219322601685
6106882286567817389,126,65.15142172819829,-147.5801205680605,65.15053668997774,-147.5803456000972
6106882286567817281,20,65.17552316939299,-147.5739305271986,65.1746370482867,-147.574159811388
6106882285494075553,111,65.15411394472687,-147.50976446381492,65.15323812450421,-147.50999297870354
6106882286567817477,111,65.1317912493961,-147.5851034271122,65.1309033196871,-147.58532923436422
6106882286567817405,111,65.14785608459026,-147.5810128126312,65.14696601079856,-147.58124785543032
6106882286567817264,111,65.17917927675343,-147.57105430416186,65.17829777541034,-147.5712886142411
6106882285494075617,116,65.13983109213716,-147.51344086399234,65.13894740745502,-147.51366964618353
6106882285494075656,116,65.13100449704045,-147.51401664850997,65.1301209632565,-147.51424213163784
6106882285494075521,116,65.16125488549598,-147.5079387986509,65.16037372160235,-147.50816286394416
6106882286567817417,111,65.14517938844159,-147.58169407255107,65.14429199925063,-147.5819161401656
6106882285494075525,116,65.16036739086113,-147.50816453667431,65.15947669732209,-147.50840156615223
6106882285494075404,116,65.18721510641674,-147.4991532207357,65.1863323281981,-147.49939630828575
6106882286567817497,116,65.12732624723584,-147.58626448334127,65.12644066199404,-147.58651487080957
6106882286567817385,126,65.15231791375001,-147.57989390537065,65.1514280786234,-147.580118938452
6106882286567817521,116,65.12197362617975,-147.58768708822222,65.12126313516565,-147.58787409811288
6106882286567817341,116,65.16213291110893,-147.57737842329604,65.16124850373683,-147.57760818892814
6106882286567817377,116,65.15410069972584,-147.57944615387413,65.15321923066581,-147.57966918026574
6106882285494075605,111,65.1425084658102,-147.51276388945686,65.1416249929586,-147.51298462009092
6106882286567817265,116,65.179091337724,-147.57300992954958,65.17820772508156,-147.5732513756971
6106882285494075505,116,65.16482588094672,-147.5070290517241,65.16393406064759,-147.50724644599995
6106882285494075640,116,65.13458082271315,-147.51310330987457,65.13368941368002,-147.5133314568637
6106882285494075681,111,65.12555539614024,-147.5171557985078,65.12466940793585,-147.51739710874577
6106882285494075680,111,65.1256510852451,-147.51538253580196,65.12476583776704,-147.51561169503097
6106882285494075673,111,65.12734138729408,-147.516701256654,65.1264530520498,-147.5169270615263
